Time,Trajectory
18.9955837726593,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,325.0,0.0,0.0,0.0,1.0
19.9955837726593,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,325.0,0.0,0.0,0.0,1.0
19.997328758239746,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,325.0,0.0,0.0,0.0,1.0
20.997328758239746,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,292.7433859558524,0.0,0.0,0.0,1.0
21.997328758239746,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,260.4867719117047,0.0,0.0,0.0,1.0
22.997328758239746,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,228.23015786755707,0.0,0.0,0.0,1.0
23.997328758239746,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,195.9735438234094,0.0,0.0,0.0,1.0
24.997328758239746,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,163.71692977926176,0.0,0.0,0.0,1.0
25.6089026927948,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,1.0
26.6089026927948,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,1.0
27.6089026927948,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.00000000000003,0.0,0.0,1.0,144.0,0.0,0.0,0.0,1.0
28.6089026927948,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,1.0
29.6089026927948,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,1.0
30.6089026927948,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,1.0
31.6089026927948,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,1.0
32.6089026927948,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,1.0
33.6089026927948,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,1.0
34.6089026927948,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,1.0
35.6089026927948,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,1.0
35.617695569992065,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,1.0
36.617695569992065,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,143.8007239458436,0.0,0.0,0.0,1.0
37.617695569992065,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,143.6014478916872,0.0,0.0,0.0,1.0
38.617695569992065,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,143.4021718375308,0.0,0.0,0.0,1.0
39.617695569992065,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,143.2028957833744,0.0,0.0,0.0,1.0
40.617695569992065,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,143.003619729218,0.0,0.0,0.0,1.0
40.63611817359924,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,143.0,0.0,0.0,0.0,1.0
41.63611817359924,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,143.0,0.0,0.0,0.0,1.0
42.63611817359924,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,143.0,0.0,0.0,0.0,1.0
43.63611817359924,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,143.0,0.0,0.0,0.0,1.0
44.63611817359924,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,143.0,0.0,0.0,0.0,1.0
45.63611817359924,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,143.0,0.0,0.0,0.0,1.0
46.63611817359924,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,143.0,0.0,0.0,0.0,1.0
47.63611817359924,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,143.0,0.0,0.0,0.0,1.0
48.63611817359924,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,143.0,0.0,0.0,0.0,1.0
49.63611817359924,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,143.0,0.0,0.0,0.0,1.0
50.63611817359924,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,143.0,0.0,0.0,0.0,1.0
50.645612716674805,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,143.0,0.0,0.0,0.0,1.0
51.645612716674805,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,142.80072789384934,0.0,0.0,0.0,1.0
52.645612716674805,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,142.60145578769868,0.0,0.0,0.0,1.0
53.645612716674805,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,142.40218368154805,0.0,0.0,0.0,1.0
54.645612716674805,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,142.20291157539742,0.0,0.0,0.0,1.0
55.645612716674805,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,142.00363946924676,0.0,0.0,0.0,1.0
55.66406488418579,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,1.0
56.66406488418579,1.0,0.0,0.0,150.00000000000003,0.0,1.0,0.0,235.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,1.0
57.66406488418579,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,1.0
58.66406488418579,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,1.0
59.66406488418579,1.0,0.0,0.0,150.0,0.0,1.0,0.0,234.99999999999997,0.0,0.0,1.0,142.0,0.0,0.0,0.0,1.0
60.66406488418579,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,1.0
61.66406488418579,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,1.0
62.66406488418579,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,1.0
63.66406488418579,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,1.0
64.66406488418579,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,1.0
65.66406488418579,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,1.0
65.67368197441101,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,1.0
66.67368197441101,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,141.80072917194718,0.0,0.0,0.0,1.0
67.67368197441101,1.0,0.0,0.0,150.0,0.0,1.0,0.0,235.0,0.0,0.0,1.0,141.60145834389436,0.0,0.0,0.0,1.0
